,movie_title,sentiment,tomatometer_rating
2429,The Good Night,positive,4
2430,Good Ol' Freda,positive,9
2431,The Good Shepherd,positive,6
2432,The Good Son,positive,3
2433,Good Time,positive,10
2434,Good Will Hunting,positive,10
2435,A Good Year,positive,3
2436,Goodbye Christopher Robin,positive,7
2437,Goodbye Solo,positive,10
2438,A Goofy Movie,positive,6
2439,Gook,positive,10
2440,The Goonies,positive,8
2441,Goosebumps,positive,8
2442,Goosebumps 2: Haunted Halloween,positive,5
2443,Gosford Park,positive,9
2444,The Gospel,positive,4
2445,Il Vangelo Secondo Matteo ,positive,10
2446,Goya's Ghosts,positive,4
2447,Grace Is Gone,positive,7
2448,Gracie,positive,7
2449,Gran Torino,positive,9
2450,Grand Hotel,positive,9
2451,Grand Piano,positive,8
2452,Grand Theft Parsons,positive,5
2453,Grandma,positive,10
2454,Grandma's Boy,positive,2
2455,The Grapes of Wrath,positive,10
2456,Grave of the Fireflies ,positive,10
2457,Gravity,positive,10
2458,Grease,positive,8
2459,Grease 2,positive,4
2460,Grease: Live!,positive,10
2461,The Great Debaters,positive,8
2462,The Great Dictator,positive,10
2463,Great Expectations,positive,10
2464,Great Expectations,positive,7
2465,The Great Muppet Caper,positive,8
2466,The Great New Wonderful,positive,8
2467,The Great Raid,positive,4
2468,Great World of Sound,positive,9
2469,The Greatest Game Ever Played,positive,7
2470,The Greatest Show on Earth,positive,5
2471,Greed,positive,5
2472,Greedy Lying Bastards,positive,7
2473,Green Book,positive,8
2474,The Green Hornet,positive,5
2475,Green Lantern,positive,3
2476,The Green Mile,positive,8
2477,Green Room,positive,10
2478,Greenberg,positive,8
2479,Greener Grass,positive,9
2480,Greenfingers,positive,5
2481,Greetings From Tim Buckley,positive,8
2482,Gremlins,positive,9
2483,Gremlins 2: The New Batch,positive,8
2484,Grey Gardens,positive,9
2485,Gridiron Gang,positive,5
2486,The Grifters,positive,10
2487,Grizzly Man,positive,10
2488,Le fils de l'épicier ,positive,10
2489,Groove,positive,6
2490,Grosse Pointe Blank,positive,9
2491,Groundhog Day,positive,10
2492,Grown Ups 2,positive,1
2493,Grudge Match,positive,4
2494,Grumpy Old Men,positive,7
2495,In Bloom,positive,10
2496,Guardians of the Galaxy,positive,10
2497,Guardians of the Galaxy Vol. 2,positive,9
2498,Güeros,positive,10
2499,Guerrilla: The Taking of Patty Hearst,positive,9
2500,Guess Who,positive,5
2501,Guess Who's Coming to Dinner,positive,8
2502,Guest of Cindy Sherman,positive,8
2503,Gulliver's Travels,positive,3
2504,Gun Hill Road,positive,7
2505,Gun Shy,positive,3
2506,Gunga Din,positive,10
2507,Gunnin' for That #1 Spot,positive,8
2508,The Guns of Navarone,positive,10
2509,Gypsy 83,positive,6
2510,When the Road Bends: Tales of a Gypsy Caravan,positive,9
2511,Hackers,positive,4
2512,Hacksaw Ridge,positive,9
2513,Hagazussa: A Heathen's Curse ,positive,10
2514,"Hail, Caesar!",positive,9
2515,Hair,positive,9
2516,Hairspray,positive,10
2517,"Hale County This Morning, This Evening",positive,10
2518,Half Magic,positive,6
2519,Half Nelson,positive,10
2520,Halloween,positive,8
2521,Halloween H20,positive,6
2522,Halloween II,positive,4
2523,Hammer,positive,8
2524,Hampstead,positive,5
2525,Hands of Stone,positive,5
2526,Handsome Harry,positive,9
2527,Hanna,positive,8
2528,Hannah and Her Sisters,positive,10
2529,Hannah Gadsby: Nanette,positive,10
2530,Hannah Takes the Stairs,positive,6
2531,The Happiness of the Katakuris,positive,7
2532,Happy Accidents,positive,8
2533,Happy as Lazzaro ,positive,10
2534,Happy Christmas,positive,8
2535,Happy Death Day,positive,8
2536,Happy Death Day 2U,positive,8
2537,Happy Endings,positive,6
2538,Happy Feet,positive,8
2539,Happy Feet Two,positive,5
2540,Happy Gilmore,positive,7
2541,Happy Happy Joy Joy: The Ren & Stimpy Story,positive,8
2542,Happy Here and Now,positive,5
2543,Happy People: A Year in the Taiga,positive,9
2544,"Happy, Texas",positive,9
2545,Happy Valley,positive,9
2546,Hard Candy,positive,7
2547,Hard Eight,positive,9
2548,Hard to be a God,positive,10
2549,The Hard Way,positive,8
2550,Hardball,positive,5
2551,Hardcore Henry,positive,6
2552,Harmonium ,positive,10
2553,Harmontown,positive,8
2554,Harold & Kumar Escape from Guantanamo Bay,positive,6
2555,Harold & Kumar Go to White Castle,positive,8
2556,Harrison's Flowers,positive,5
2557,Harry Brown,positive,7
2558,Harry Potter and the Chamber of Secrets,positive,9
2559,Harry Potter and the Deathly Hallows - Part 1,positive,8
2560,Harry Potter and the Deathly Hallows - Part 2,positive,10
2561,Harry Potter and the Goblet of Fire,positive,9
2562,Harry Potter and the Half-Blood Prince,positive,9
2563,Harry Potter and the Order of the Phoenix,positive,8
2564,Harry Potter and the Sorcerer's Stone,positive,9
2565,Hart's War,positive,6
2566,Harvard Beats Yale 29-29,positive,10
2567,Hatchet,positive,6
2568,Hatchet II,positive,5
2569,Hateship Loveship,positive,6
2570,Haunter,positive,6
2571,House ,positive,10
2572,Have a Good Trip: Adventures in Psychedelics,positive,6
2573,Haywire,positive,9
2574,He Got Game,positive,9
2575,"He Loves Me, He Loves Me Not",positive,8
2576,He Named Me Malala,positive,8
2577,Head Count,positive,7
2578,Head On,positive,7
2579,Headhunters,positive,10
2580,Heal the Living ,positive,10
2581,Heart of a Dog,positive,10
2582,Neil Young: Heart of Gold,positive,10
2583,"Question humaine, La, ",positive,9
2584,Heartbreak Ridge,positive,8
2585,Heartburn,positive,5
2586,Heartless,positive,8
2587,Hearts and Minds,positive,10
2588,Hearts Beat Loud,positive,10
2589,Hearts in Atlantis,positive,5
2590,Hearts of Darkness: A Filmmaker's Apocalypse,positive,10
2591,Wild Card,positive,4
2592,Heaven,positive,8
2593,Heaven Is for Real,positive,6
2594,Heaven Knows What,positive,9
2595,Heavenly Creatures,positive,10
2596,Heaven's Gate,positive,6
2597,Heavy,positive,9
2598,Heavy Trip ,positive,10
2599,Hector And The Search For Happiness,positive,4
2600,Heights,positive,7
2601,Hell Baby,positive,4
2602,Hell House,positive,10
2603,Hell or High Water,positive,10
2604,Hellboy,positive,9
2605,Hellboy,positive,2
2606,Hellboy II: The Golden Army ,positive,9
2607,"Hello, Dolly!",positive,5
2608,"Hello, My Name is Doris",positive,9
2609,Hellraiser,positive,8
2610,Henry: Portrait of a Serial Killer,positive,9
2611,Henry Poole Is Here,positive,5
2612,Her,positive,10
2613,Herb & Dorothy,positive,10
2614,Wild Grass ,positive,7
2615,Herbie: Fully Loaded,positive,5
2616,Hercules,positive,9
2617,Hercules,positive,6
2618,Here Comes the Boom,positive,5
2619,Hero,positive,10
2620,He's Just Not That Into You,positive,5
2621,Hesher,positive,6
2622,Hick,positive,1
2623,Hidalgo,positive,5
2624,Hidden Figures,positive,10
2625,High Anxiety,positive,8
2626,High Art,positive,8
2627,High Flying Bird,positive,10
2628,High Life,positive,9
2629,High Plains Drifter,positive,10
2630,High-Rise,positive,7
2631,High School Musical,positive,7
2632,High School Musical 2,positive,9
2633,Higher Ground,positive,9
2634,Higher Learning,positive,5
2635,Hilary and Jackie,positive,9
2636,Hillary's America: The Secret History of the Democratic Party,positive,1
2637,Himalaya  ,positive,9
2638,Himizu,positive,10
2639,Hipsters,positive,9
2640,Hiroshima Mon Amour,positive,10
2641,The Golden Compass,positive,5
2642,His Girl Friday,positive,10
2643,The History Boys,positive,7
2644,A History of Violence,positive,9
2645,Hit & Run,positive,5
2646,Hit and Runway,positive,4
2647,Hitch,positive,7
2648,Hitchcock/Truffaut,positive,10
2649,The Hitcher,positive,2
2650,The Hitchhiker's Guide to the Galaxy,positive,7
2651,Hockney,positive,9
2652,Holding The Man,positive,9
2653,Holes,positive,8
2654,Holiday Inn,positive,10
2655,Hollow Man,positive,3
2656,Holly,positive,7
2657,Hollywood Ending,positive,5
2658,Hollywood Homicide,positive,4
2659,Hollywood Shuffle,positive,9
2660,Hollywoodland,positive,7
2661,Holy Motors,positive,10
2662,The Holy Mountain,positive,9
2663,Holy Rollers,positive,6
2664,Holy Smoke,positive,5
2665,Home,positive,6
2666,Home Again,positive,4
2667,Home Alone,positive,7
2668,Home Alone 2: Lost in New York,positive,4
2669,Home Alone 3,positive,3
2670,Home Fries,positive,4
2671,Home of the Brave,positive,3
2672,Home on the Range,positive,6
2673,Home Sweet Hell,positive,1
2674,Homefront,positive,5
2675,Homeward Bound - The Incredible Journey,positive,9
2676,Honey,positive,3
2677,"Honey, I Shrunk the Kids",positive,8
2678,Honeymoon,positive,8
2679,Honeymoon in Vegas,positive,7
2680,Honkytonk Man,positive,10
2681,Hoodwinked Too! Hood vs Evil,positive,2
2682,Hook,positive,3
2683,Hoop Dreams,positive,10
2684,Hoosiers,positive,9
2685,Hop,positive,3
2686,Hope Floats,positive,3
2687,Hope Springs,positive,8
2688,Horns,positive,5
2689,Horror of Dracula,positive,10
2690,Dr. Seuss' Horton Hears a Who!,positive,8
2691,Hostel,positive,7
2692,Hostel Part II,positive,5
2693,Hostiles,positive,8
2694,Hot Fuzz,positive,10
2695,Hot Rod,positive,4
2696,Hot Shots! Part Deux,positive,6
2697,Hot Summer Nights,positive,5
2698,Hot Tub Time Machine,positive,7
2699,Hotel Artemis,positive,6
2700,Hotel Rwanda,positive,10
2701,Hotel Transylvania,positive,5
2702,Hotel Transylvania 2,positive,6
2703,Hotel Transylvania 3: Summer Vacation,positive,7
2704,Hounds of Love,positive,9
2705,Hour of the Wolf ,positive,10
2706,The Hours,positive,9
2707,House of D,positive,2
2708,House of Fools,positive,5
2709,House of Hummingbird ,positive,10
2710,House of Sand and Fog,positive,8
2711,House of Wax,positive,3
2712,House Party,positive,10
2713,Housebound,positive,10
2714,Houseguest,positive,2
2715,How Do You Know,positive,4
2716,How I Live Now,positive,7
2717,How She Move,positive,7
2718,Dr. Seuss' How the Grinch Stole Christmas,positive,5
2719,How To Be Single,positive,5
2720,How to Build a Girl,positive,8
2721,How to Cook Your Life,positive,8
2722,How to Make an American Quilt,positive,7
2723,How to Survive a Plague,positive,10
2724,How to Train Your Dragon,positive,10
2725,How to Train Your Dragon 2,positive,10
2726,How to Train Your Dragon: The Hidden World,positive,10
2727,Howards End,positive,10
2728,The Howling,positive,7
2729,Howl's Moving Castle,positive,9
2730,Hubble 3D,positive,9
2731,Hudson Hawk,positive,4
2732,The Hudsucker Proxy,positive,6
2733,Hugo,positive,10
2734,Hulk,positive,7
2735,Human Capital,positive,9
2736,Human Capital,positive,7
2737,Human Flow,positive,10
2738,The Human Stain,positive,5
2739,Hunger,positive,10
2740,The Hunt for Red October,positive,9
2741,Hunt for the Wilderpeople,positive,10
2742,Hunter Killer,positive,4
2743,Hustle & Flow,positive,9
2744,The Hustler,positive,10
2745,Hustlers,positive,9
2746,Hyde Park on Hudson,positive,4
2747,Hysteria,positive,6
2748,I Am Big Bird: The Caroll Spinney Story,positive,9
2749,I Am Heath Ledger,positive,9
2750,I Am Legend,positive,7
2751,I Am Love,positive,9
2752,I Am Mother,positive,10
2753,I Am Not Your Negro,positive,10
2754,I Can Do Bad All By Myself,positive,7
2755,I Can Only Imagine,positive,7
2756,I Capture the Castle,positive,8
2757,"I, Daniel Blake",positive,10
2758,I don't feel at home in this world anymore.,positive,9
2759,I Dreamed of Africa,positive,2
2760,I Feel Pretty,positive,4
2761,I Give It a Year,positive,6
2762,I Hate Valentine's Day,positive,2
2763,I Heart Huckabees,positive,7
2764,I Kill Giants,positive,8
2765,I Killed My Mother,positive,9
2766,I Lost My Body,positive,10
2767,"I Love You, Man",positive,9
2768,I Love You Phillip Morris,positive,8
2769,I.O.U.S.A.,positive,9
2770,I Origins,positive,6
2771,I Saw the Light,positive,2
2772,I See You,positive,8
2773,I Served the King of England,positive,9
2774,I Still Believe,positive,6
2775,"I, Tonya",positive,9
2776,I Used to Go Here,positive,9
2777,I Walked With a Zombie,positive,10
2778,Ibiza,positive,7
2779,iBoy,positive,7
2780,Icarus,positive,10
2781,Ice Age,positive,8
2782,Ice Age 2: The Meltdown,positive,6
2783,Ice Age: Collision Course,positive,2
2784,Ice Age: Continental Drift,positive,4
2785,The Ice Harvest,positive,5
2786,Ice Princess,positive,6
2787,The Ice Storm,positive,9
2788,Ida,positive,10
2789,Identity Thief,positive,2
2790,Idiocracy,positive,8
2791,Idle Hands,positive,2
2792,Idlewild,positive,5
2793,If....,positive,10
2794,If I Stay,positive,4
2795,Igby Goes Down,positive,8
2796,Ikiru,positive,10
2797,Il Divo,positive,10
2798,I'll See You in My Dreams,positive,10
2799,The Illusionist,positive,8
2800,Ilo Ilo,positive,10
2801,Happily Ever After,positive,6
2802,I'm Gonna Git You Sucka,positive,7
2803,I'm Not There,positive,8
2804,I'm So Excited!,positive,5
2805,I'm Still Here,positive,6
2806,Imagine Me & You,positive,4
2807,Immortality,positive,5
2808,Imperium,positive,9
2809,The Importance of Being Earnest,positive,6
2810,In a Lonely Place,positive,10
2811,In a Valley of Violence,positive,8
2812,In a World...,positive,10
2813,In America,positive,9
2814,In & Out,positive,8
2815,In Another Country,positive,9
2816,In Between Days,positive,9
2817,In Bruges,positive,9
2818,In Country,positive,7
2819,In Dreams,positive,3
2820,In Fabric,positive,10
2821,In Fear,positive,9
2822,In Good Company,positive,9
2823,In Her Shoes,positive,8
2824,In Search of Beethoven,positive,10
2825,In Search of Greatness,positive,10
2826,In Search of Mozart,positive,9
2827,In Secret,positive,5
2828,In the Aisles ,positive,10
2829,In the Army Now,positive,1
2830,In the Company of Men,positive,9
2831,In the Cut,positive,4
2832,In the Fade ,positive,8
2833,In the Family,positive,10
2834,In the Heart of the Sea,positive,5
2835,In the Heat of the Night,positive,10
2836,In the Land of Blood and Honey,positive,6
2837,In the Land of Women,positive,5
2838,In the Line of Fire,positive,10
2839,In the Loop,positive,10
2840,In the Mouth of Madness,positive,6
2841,In the Pit,positive,8
2842,In the Realm of the Senses,positive,9
2843,In the Shadow of the Moon,positive,6
2844,In the Tall Grass,positive,4
2845,In the Valley of Elah,positive,8
2846,In Time,positive,4
2847,Inception,positive,9
2848,Incident at Loch Ness,positive,7
2849,An Inconvenient Truth,positive,10
2850,The Incredible Shrinking Man,positive,10
2851,The Incredibles,positive,10
2852,Incredibles 2,positive,10
2853,Independence Day: Resurgence,positive,4
2854,The Indian in the Cupboard,positive,8
2855,Indiana Jones and the Kingdom of the Crystal Skull,positive,8
2856,Indiana Jones and the Last Crusade,positive,9
2857,Indiana Jones and the Temple of Doom,positive,9
2858,Indignation,positive,9
2859,Inequality For All,positive,10
2860,Infamous,positive,8
2861,Infernal Affairs ,positive,10
2862,Infinitely Polar Bear,positive,9
2863,Ingrid Goes West,positive,9
2864,Inkheart,positive,4
2865,The In-Laws,positive,4
2866,Inmate #1: The Rise of Danny Trejo,positive,10
2867,Innerspace,positive,9
2868,Innocent Blood,positive,4
2869,Inside Deep Throat,positive,9
2870,Inside Llewyn Davis,positive,10
2871,Inside Man,positive,9
2872,Inside Out,positive,10
2873,The Insider,positive,10
2874,Insidious: Chapter 3,positive,6
2875,Insidious: The Last Key,positive,4
2876,Inspector Gadget,positive,3
2877,Instant Family,positive,9
2878,Mesrine: Killer Instinct ,positive,9
2879,Intacto,positive,8
2880,Intermission,positive,8
2881,The International,positive,6
2882,The Interpreter,positive,6
2883,Interstellar,positive,8
2884,Historias mínimas ,positive,9
2885,Intimate Strangers,positive,9
2886,Into Great Silence,positive,9
2887,Into The Abyss,positive,10
2888,Into The Arms Of Strangers: Stories Of The Kindertransport,positive,10
2889,Into The Forest,positive,8
2890,Into the Inferno,positive,10
2891,Into the Night,positive,4
2892,Into the Wild,positive,9
2893,Into the Woods,positive,8
2894,Intolerable Cruelty,positive,8
2895,Introducing the Dwights,positive,6
2896,Invader Zim: Enter the Florpus,positive,10
2897,The Invention of Lying,positive,6
2898,Invincible,positive,8
2899,The Invisible Circus,positive,3
2900,Io,positive,4
2901,Ip Man,positive,9
2902,Ip Man 3,positive,8
2903,Ip Man 4: The Finale,positive,9
2904,Ira and Abby,positive,7
2905,Iraq in Fragments,positive,10
2906,Iris,positive,10
2907,The Iron Giant,positive,10
2908,Iron Island,positive,10
2909,Iron Man,positive,10
2910,Iron Man 2,positive,8
2911,Iron Man 3,positive,8
2912,Ironclad,positive,5
2913,Ironweed,positive,6
2914,Irrational Man,positive,5
2915,Irresistible,positive,5
2916,Is the Man Who Is Tall Happy?: An Animated Conversation with Noam Chomsky,positive,10
2917,Is Anybody There?,positive,7
2918,Island Of Lemurs: Madagascar,positive,9
2919,Isle of Dogs,positive,10
2920,Ismael's Ghosts ,positive,6
2921,Isn't It Romantic,positive,8
2922,It Chapter Two,positive,7
2923,It Follows,positive,10
2924,It Might Get Loud,positive,8
2925,The Italian,positive,10
2926,Italian for Beginners,positive,9
2927,The Italian Job,positive,8
